sep=|
992|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
993|-0,000000|-2,000000
994|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
995|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
996|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
997|0,000000|-2,000001
998|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
999|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1000|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1001|-0,000000|-0,000000
1002|-0,000000|-2,000000
1003|-0,000000|-2,000000
1004|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1005|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1006|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1007|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1008|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1009|-0,000000|-0,000000
1010|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1011|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1012|2,000000|-26815634942285004401331897811199161334144795855827623584601145427664839254357853499754105696412163681836519665389082932986202786771914363279321609409658880,000000
1013|2,000000|-26815634942285004401331897811199161334144795855827623584601145427664839254357853499754105696412163681836519665389082932986202786771914363279321609409658880,000000
1014|2,000000|-26815634942285004401331897811199161334144795855827623584601145427664839254357853499754105696412163681836519665389082932986202786771914363279321609409658880,000000
1015|2,000000|-26815634942285004401331897811199161334144795855827623584601145427664839254357853499754105696412163681836519665389082932986202786771914363279321609409658880,000000
1016|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1017|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1018|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1019|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
1020|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1021|-0,000000|-0,000000
1022|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1023|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1024|2,000000|-0,000000
1025|-0,000000|0,000000
1026|-0,000000|-0,000000
1027|-0,000000|-0,000000
1028|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1029|-0,000000|-0,000000
1030|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1031|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1032|-0,000000|-0,000000
1033|0,000000|0,000000
1034|2,000000|-0,000000
1035|2,000000|-0,000000
1036|-0,000000|-0,000000
1037|0,000000|0,000000
1038|-0,000000|-0,000000
1039|-0,000000|-0,000000
1040|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1041|-0,000000|-0,000000
1042|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1043|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1044|0,000000|0,000000
1045|0,000000|0,000000
1046|0,000000|0,000000
1047|0,000000|0,000000
1048|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1049|2,000000|-0,000000
1050|0,000000|0,000000
1051|0,000000|0,000000
1052|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1053|0,000000|-0,000000
1054|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1055|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1056|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1057|0,000000|0,000000
1058|2,000000|-0,000000
1059|2,000000|-0,000000
1060|-2,000000|2,000000
1061|-0,000000|26815622148153986833789220442566678226169830207181701339543648296948702068450138240550307469272432260821483764883947932648778255004620830832709599416549376,000000
1062|-2,000000|2,000000
1063|-2,000000|2,000000
1064|0,000000|0,000000
1065|0,000000|0,000000
1066|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1067|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1068|0,000000|0,000000
1069|-2,000000|26815634940925169856346763103170503086501967256075455227091864056675584748362594409880490293574266366205339290531216122131277927654668863314348429405061120,000000
1070|0,000000|0,000000
1071|0,000000|0,000000
1072|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1073|-2,000000|-0,000000
1074|0,000000|0,000000
1075|0,000000|0,000000
1076|2,000000|-0,000000
1077|0,000000|0,000000
1078|2,000000|-0,000000
1079|2,000000|-0,000000
1080|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1081|0,000000|0,000000
1082|2,000000|-0,000000
1083|2,000000|-0,000000
1084|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1085|-2,000000|2,000000
1086|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1087|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1088|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1089|0,000000|26815634954685614157466501930945360333636218599948189819632933638552591953298173895457520518322706711065804281447788451972734568413812239752969054446419968,000000
1090|0,000000|26815634932522788047545848908523541002281947333776342404722775503400471108143512854089651033672741939625942186134254121933490754335037300753827530656448512,000000
1091|0,000000|26815634932522788047545848908523541002281947333776342404722775503400471108143512854089651033672741939625942186134254121933490754335037300753827530656448512,000000
1092|2,000000|-2,000000
1093|2,000000|0,000000
1094|2,000000|-2,000000
1095|2,000000|-2,000000
1096|-0,000000|0,000000
1097|0,000000|-26815622158701254878847075352114417412472489668857836453358992653828974579547379863632077877777543850540705779053765645579015805875824311756845498224345088,000000
1098|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1099|-0,000000|-26815634949645783196329372321923339891378430900864954204270660343350697058900541966710760540515261236480436834172654650803328670552986400965192283659960320,000000
1100|-0,000000|0,000000
1101|-2,000000|2,000000
1102|-0,000000|0,000000
1103|-0,000000|0,000000
1104|-0,000000|0,000000
1105|0,000000|-26815622158701254878847075352114417412472489668857836453358992653828974579547379863632077877777543850540705779053765645579015805875824311756845498224345088,000000
1106|0,000000|26815634932522788047545848908523541002281947333776342404722775503400471108143512854089651033672741939625942186134254121933490754335037300753827530656448512,000000
1107|0,000000|26815634932522788047545848908523541002281947333776342404722775503400471108143512854089651033672741939625942186134254121933490754335037300753827530656448512,000000
1108|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1109|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1110|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1111|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1112|-0,000000|0,000000
1113|-0,000000|0,000000
1114|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1115|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1116|-0,000000|0,000000
1117|0,000000|0,000000
1118|-0,000000|0,000000
1119|-0,000000|0,000000
1120|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1121|0,000000|0,000000
1122|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1123|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1124|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1125|0,000000|0,000000
1126|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1127|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1128|-0,000000|0,000000
1129|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1130|0,000000|-0,000000
1131|0,000000|-0,000000
1132|-0,000000|0,000000
1133|-0,000000|0,000000
1134|-0,000000|0,000000
1135|-0,000000|0,000000
1136|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1137|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1138|-0,000000|2,000000
1139|-0,000000|2,000000
1140|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1141|0,000000|-2,000000
1142|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1143|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1144|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1145|0,000000|26815622170773832387182743306983154111503544984930646934157041792597715065315396144354683435421752529508351945109539216305544433395262738698702495617646592,000000
1146|0,000000|0,000000
1147|0,000000|0,000000
1148|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1149|0,000000|-0,000000
1150|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1151|0,000000|-26815622176142505375863611508066680542467953832569416107836692229217398504494121728480811271482685143719250654941158997989425285802577913120359373179191296,000000
1152|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1153|0,000000|2,000000
1154|0,000000|-0,000000
1155|0,000000|-0,000000
1156|-0,000000|2,000000
1157|0,000000|0,000000
1158|-0,000000|2,000000
1159|-0,000000|2,000000
1160|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1161|0,000000|-0,000000
1162|-2,000000|2,000000
1163|-2,000000|2,000000
1164|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1165|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1166|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1167|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000000
1168|2,000000|-2,000001
1169|-0,000000|-26815622203458876958437840862752184714072318343835826361560004890953990575404228246622440939577183413800545889792877923285592971993081373096309359636381696,000000
1170|0,000000|0,000000
1171|0,000000|0,000000
1172|-0,000000|26815634978804885993618307318851672608121381268510648175702747451076979443191499603134097750801174250141963847601251930115579202546380895947096665077317632,000000
1173|-2,000000|0,000000
1174|-0,000000|26815634978804885993618307318851672608121381268510648175702747451076979443191499603134097750801174250141963847601251930115579202546380895947096665077317632,000000
1175|-0,000000|26815634978804885993618307318851672608121381268510648175702747451076979443191499603134097750801174250141963847601251930115579202546380895947096665077317632,000000
1176|2,000000|-2,000001
1177|0,000000|0,000000
1178|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1179|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1180|2,000000|-2,000001
1181|0,000000|2,000001
1182|2,000000|-2,000001
1183|2,000000|-2,000001
1184|0,000000|-2,000001
1185|-2,000000|-26815634969310778186515814969434281646496124856931565247868899470822174971099037082957116397278780445264956689386356680491957092853751711398758258227281920,000000
1186|-2,000000|-2,000001
1187|-2,000000|-2,000001
1188|-2,000000|0,000000
1189|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1190|-2,000000|0,000000
1191|-2,000000|0,000000
1192|-0,000000|0,000000
1193|-0,000000|-0,000000
1194|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
1195|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
1196|-0,000000|0,000000
1197|0,000000|-0,000000
1198|-0,000000|0,000000
1199|-0,000000|0,000000
1200|0,000000|-2,000001
1201|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
1202|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1203|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1204|0,000000|0,000000
1205|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1206|0,000000|0,000000
1207|0,000000|0,000000
1208|0,000000|-2,000001
1209|-0,000000|-2,000001
1210|0,000000|-2,000001
1211|0,000000|-2,000001
1212|0,000000|-2,000001
1213|2,000000|26815634959289837204265390581456702919955212632645275663268166405598768875876438279953190955644042501290625599271014564135504824939326039255618086919733248,000000
1214|0,000000|-2,000001
1215|0,000000|-2,000001
1216|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1217|-0,000000|-0,000000
1218|-0,000000|0,000000
1219|-0,000000|0,000000
1220|-0,000000|-0,000000
1221|0,000000|2,000001
1222|-0,000000|-0,000000
1223|-0,000000|-0,000000
1224|0,000000|-0,000000
1225|0,000000|-2,000001
1226|0,000000|2,000001
1227|0,000000|2,000001
1228|0,000000|-0,000000
1229|-2,000000|-26815634961900102669007720313105058181147738504135572876575215285108775557132404876736336423673180134228232394141146798759583506474367574187068881601822720,000000
1230|0,000000|-0,000000
1231|0,000000|-0,000000
1232|-2,000000|-2,000001
1233|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
1234|-0,000000|0,000000
1235|-0,000000|0,000000
1236|0,000000|2,000001
1237|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
1238|0,000000|2,000001
1239|0,000000|2,000001
1240|-2,000000|-2,000001
1241|0,000000|-0,000000
1242|0,000000|-0,000000
1243|0,000000|-0,000000
1244|-2,000000|-2,000001
1245|0,000000|-0,000000
1246|-2,000000|-2,000001
1247|-2,000000|-2,000001
1248|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1249|0,000000|-0,000000
1250|-2,000000|-2,000001
1251|-2,000000|-2,000001
1252|-0,000000|-26815634952684213746873155997523147932716977272309619901771311614079139252336266361434714354295648357419280819583352366212794827761300580861093802577756160,000000
1253|0,000000|-2,000001
1254|-0,000000|-26815634952684213746873155997523147932716977272309619901771311614079139252336266361434714354295648357419280819583352366212794827761300580861093802577756160,000000
1255|-0,000000|-26815634952684213746873155997523147932716977272309619901771311614079139252336266361434714354295648357419280819583352366212794827761300580861093802577756160,000000
1256|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1257|-0,000000|0,000000
1258|-0,000000|-2,000001
1259|-0,000000|-2,000001
1260|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1261|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
1262|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1263|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1264|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1265|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
1266|-2,000000|0,000000
1267|-2,000000|0,000000
1268|0,000000|-2,000001
1269|-0,000000|-26815634961973483004117610847047370048403847706619790946624888564800830783211245287558660778803113782173931084655851898054513421369546370673487698794119168,000000
1270|0,000000|-2,000001
1271|0,000000|-2,000001
1272|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1273|-0,000000|0,000000
1274|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
1275|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
1276|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1277|0,000000|-0,000000
1278|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1279|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1280|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
1281|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
1282|0,000000|-2,000001
1283|0,000000|-2,000001
1284|-0,000000|-0,000000
1285|-0,000000|-0,000000
1286|-0,000000|-0,000000
1287|-0,000000|-0,000000
1288|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1289|-0,000000|0,000000
1290|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
1291|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
1292|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1293|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
1294|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1295|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1296|-0,000000|-2,000001
1297|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634959953350482662879355382499976729354873705713884299109437283625587828367944022138903867359286330298885339349742643336297378813964155332537895354368,000000
1298|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1299|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1300|0,000000|-2,000001
1301|-0,000000|0,000000
1302|0,000000|-2,000001
1303|0,000000|-2,000001
1304|-0,000000|-2,000001
1305|0,000000|-2,000001
1306|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
1307|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
1308|-0,000000|-2,000001
1309|-0,000000|26815634960740474257399326867107907092269873862865175728685393047222869389474936274812236934247234212505375028847256315289657305133452149932850838669099008,000000
1310|-0,000000|-2,000001
1311|-0,000000|-2,000001
1312|-2,000000|-2,000001
1313|-0,000000|-0,000000
1314|0,000000|-0,000000
1315|0,000000|-0,000000
1316|0,000000|26815634952677598560869659698982908685352360481985052693411591797969282602208581218914136428415304614895127034678951411545749458120879967188876072465727488,000000
1317|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
1318|0,000000|26815634952677598560869659698982908685352360481985052693411591797969282602208581218914136428415304614895127034678951411545749458120879967188876072465727488,000000
1319|0,000000|26815634952677598560869659698982908685352360481985052693411591797969282602208581218914136428415304614895127034678951411545749458120879967188876072465727488,000000
1320|-2,000000|26815634953149223811063120378348588528067542055367878471770446158391897852715948247509938726462349761477640981310626314576649222727933043470624017302421504,000000
1321|0,000000|0,000000
1322|0,000000|-2,000001
1323|0,000000|-2,000001
1324|-2,000000|26815634953149223811063120378348588528067542055367878471770446158391897852715948247509938726462349761477640981310626314576649222727933043470624017302421504,000000
1325|-2,000000|-2,000001
1326|-2,000000|26815634953149223811063120378348588528067542055367878471770446158391897852715948247509938726462349761477640981310626314576649222727933043470624017302421504,000000
1327|-2,000000|26815634953149223811063120378348588528067542055367878471770446158391897852715948247509938726462349761477640981310626314576649222727933043470624017302421504,000000
1328|-2,000000|-2,000001
1329|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
1330|2,000000|-26815634955929394165643224078354933819457493770162878916890820827906188522624926133064183307898875956905552233648878478475381029996009871954489689344311296,000000
1331|2,000000|-26815634955929394165643224078354933819457493770162878916890820827906188522624926133064183307898875956905552233648878478475381029996009871954489689344311296,000000
1332|0,000000|-2,000001
1333|0,000000|0,000000
1334|0,000000|-2,000001
1335|0,000000|-2,000001
1336|-2,000000|-2,000001
1337|0,000000|-2,000001
1338|0,000000|-2,000001
1339|0,000000|-2,000001
1340|-2,000000|-2,000001
1341|-0,000000|2,000001
1342|-2,000000|-2,000001
1343|-2,000000|-2,000001
1344|-0,000000|-26815634957896879095160138943833669395004226333005107863720071949983832511501059975100300123758123367781976722682110389812737129359740418805903923464896512,000000
1345|-2,000000|-2,000001
1346|-0,000000|-2,000001
1347|-0,000000|-2,000001
1348|-0,000000|-2,000001
1349|-0,000000|26815634957835800267055849987554844733018412619999337905705665223021717734714566552979608527285966652378943846400071692265886182670780333252700075139792896,000000
1350|-0,000000|-2,000001
1351|-0,000000|-2,000001
1352|-0,000000|0,000000
1353|2,000000|2,000001
1354|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1355|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
1356|-0,000000|0,000000
1357|0,000000|-2,000001
1358|-0,000000|0,000000
1359|-0,000000|0,000000
1360|-0,000000|-26815634948363872088992982941523944497255620244386963214721462890840014992348141076807265134073456232652677326140976223141583606651028543779979170240528384,000000
1361|0,000000|-2,000001
1362|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1363|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1364|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1365|0,000000|-2,000001
1366|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1367|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1368|-0,000000|-26815634948363872088992982941523944497255620244386963214721462890840014992348141076807265134073456232652677326140976223141583606651028543779979170240528384,000000
1369|0,000000|-2,000001
1370|-0,000000|0,000000
1371|-0,000000|0,000000
1372|-0,000000|-26815634948363872088992982941523944497255620244386963214721462890840014992348141076807265134073456232652677326140976223141583606651028543779979170240528384,000000
1373|-2,000000|26815634958896641504061176746710313235913957577853988380421669756966461272067422914076607775235060159863965527311499314456829730812579284567436245625470976,000000
1374|-0,000000|-26815634948363872088992982941523944497255620244386963214721462890840014992348141076807265134073456232652677326140976223141583606651028543779979170240528384,000000
1375|-0,000000|-26815634948363872088992982941523944497255620244386963214721462890840014992348141076807265134073456232652677326140976223141583606651028543779979170240528384,000000
1376|-0,000000|-26815634957896879095160138943833669395004226333005107863720071949983832511501059975100300123758123367781976722682110389812737129359740418805903923464896512,000000
